coin,tf,strategy,gross,net,buyhold,cost_drag,n_trades,verdict
AVAX,1d,stoch,0.5854,0.532,-0.6915,0.0534,12,ok
AVAX,1d,rsi_momentum,-0.0296,-0.0803,-0.6915,0.0507,18,signal_wrong
AVAX,1d,rsi_reversion,-0.0403,-0.0558,-0.6915,0.0156,6,signal_wrong
AVAX,1d,rsi2_reversion,-0.0744,-0.1776,-0.6915,0.1032,39,signal_wrong
AVAX,1d,adx_squeeze_break,-0.5196,-0.5349,-0.6915,0.0153,11,signal_wrong
AVAX,1d,adx_dmi,-0.2699,-0.285,-0.6915,0.0151,7,signal_wrong
AVAX,1d,ichimoku,-0.243,-0.2543,-0.6915,0.0113,5,signal_wrong
AVAX,1d,psar,-0.6616,-0.6903,-0.6915,0.0286,30,signal_wrong
AVAX,1d,cci_100,-0.0896,-0.1578,-0.6915,0.0681,26,signal_wrong
AVAX,1d,willr,-0.609,-0.628,-0.6915,0.019,17,signal_wrong
AVAX,1d,mfi,-0.0309,-0.041,-0.6915,0.0102,4,signal_wrong
AVAX,1d,keltner_break,-0.2495,-0.2696,-0.6915,0.02,9,signal_wrong
AVAX,1d,vwap_reversion,-0.4407,-0.5004,-0.6915,0.0598,38,signal_wrong
NEAR,1d,buyhold,-0.5335,-0.5342,-0.5335,0.0007,1,signal_wrong
NEAR,1d,macd_cross,0.2641,0.1821,-0.5335,0.0821,23,ok
NEAR,1d,donchian_20_10,-0.8336,-0.839,-0.5335,0.0054,11,signal_wrong
NEAR,1d,donchian_55_20,-0.5914,-0.5964,-0.5335,0.005,4,signal_wrong
NEAR,1d,supertrend,-0.5485,-0.5619,-0.5335,0.0133,10,signal_wrong
NEAR,1d,golden_cross,-0.4256,-0.4307,-0.5335,0.0051,3,signal_wrong
NEAR,1d,bb_squeeze_break,0.0805,0.0552,-0.5335,0.0253,8,ok
NEAR,1d,ema_cross,-0.4787,-0.4972,-0.5335,0.0185,12,signal_wrong
NEAR,1d,price_sma200,-0.6177,-0.6432,-0.5335,0.0255,23,signal_wrong
NEAR,1d,stoch,-0.0609,-0.0872,-0.5335,0.0263,10,signal_wrong
NEAR,1d,rsi_momentum,-0.5511,-0.5798,-0.5335,0.0286,22,signal_wrong
NEAR,1d,rsi_reversion,0.9826,0.9526,-0.5335,0.03,5,ok
NEAR,1d,rsi2_reversion,0.3439,0.1941,-0.5335,0.1498,39,ok
NEAR,1d,adx_squeeze_break,-0.6001,-0.6096,-0.5335,0.0095,8,signal_wrong
NEAR,1d,adx_dmi,-0.4547,-0.4738,-0.5335,0.0191,12,signal_wrong
NEAR,1d,ichimoku,-0.2465,-0.2641,-0.5335,0.0176,8,signal_wrong
NEAR,1d,psar,-0.5418,-0.5771,-0.5335,0.0352,27,signal_wrong
NEAR,1d,cci_100,0.3031,0.2277,-0.5335,0.0754,20,ok
NEAR,1d,willr,-0.2947,-0.3267,-0.5335,0.032,16,signal_wrong
NEAR,1d,mfi,-0.2373,-0.2442,-0.5335,0.0069,3,signal_wrong
NEAR,1d,keltner_break,0.1239,0.0974,-0.5335,0.0265,8,ok
NEAR,1d,vwap_reversion,-0.4477,-0.5024,-0.5335,0.0548,35,signal_wrong
BTC,1h,sma200__rsi2,0.0443,-0.6509,3.1668,0.6953,365,cost_killed
BTC,1h,sma200__rsipb,0.0227,-0.462,3.1668,0.4847,214,cost_killed
BTC,1h,sma200__macd,0.4615,-0.6772,3.1668,1.1387,503,cost_killed
BTC,1h,sma200__bbrk,0.5563,-0.5871,3.1668,1.1435,442,cost_killed
BTC,1h,sma200__donch,0.1615,-0.5877,3.1668,0.7492,345,cost_killed
BTC,1h,sma200__stoch,-0.0976,-0.2903,3.1668,0.1927,80,signal_wrong
BTC,1h,sma200__cci,0.2642,-0.7464,3.1668,1.0106,535,cost_killed
BTC,1h,sma200__wpr,-0.0363,-0.6465,3.1668,0.6101,334,signal_wrong
BTC,1h,sma200__kelt,1.1083,-0.0767,3.1668,1.185,275,cost_killed
BTC,1h,gc__rsi2,0.0788,-0.6469,3.1668,0.7257,372,cost_killed
BTC,1h,gc__rsipb,0.0277,-0.5552,3.1668,0.5829,279,cost_killed
BTC,1h,gc__macd,0.3359,-0.68,3.1668,1.0159,476,cost_killed
BTC,1h,gc__bbrk,0.4614,-0.4272,3.1668,0.8887,312,cost_killed
BTC,1h,gc__donch,0.0589,-0.4611,3.1668,0.52,225,cost_killed
BTC,1h,gc__stoch,-0.0458,-0.2674,3.1668,0.2216,88,signal_wrong
BTC,1h,gc__cci,0.4859,-0.6034,3.1668,1.0894,440,cost_killed
BTC,1h,gc__wpr,0.2155,-0.5711,3.1668,0.7866,347,cost_killed
BTC,1h,gc__kelt,0.75,0.0132,3.1668,0.7368,182,ok
BTC,1h,ema__rsi2,0.1696,-0.7051,3.1668,0.8747,459,cost_killed
BTC,1h,ema__rsipb,0.1353,-0.2609,3.1668,0.3962,143,cost_killed
BTC,1h,ema__macd,1.1868,-0.3967,3.1668,1.5835,429,cost_killed
BTC,1h,ema__bbrk,0.9246,-0.5512,3.1668,1.4758,485,cost_killed
BTC,1h,ema__donch,0.4421,-0.5265,3.1668,0.9686,371,cost_killed
BTC,1h,ema__stoch,-0.0457,-0.1861,3.1668,0.1404,53,signal_wrong
BTC,1h,ema__cci,1.4966,-0.5381,3.1668,2.0347,562,cost_killed
BTC,1h,ema__wpr,-0.0625,-0.6191,3.1668,0.5566,300,signal_wrong
BTC,1h,ema__kelt,1.0989,-0.1212,3.1668,1.2201,290,cost_killed
BTC,1h,st__rsi2,0.1268,-0.7029,3.1668,0.8297,444,cost_killed
BTC,1h,st__rsipb,0.0893,-0.3606,3.1668,0.45,178,cost_killed
BTC,1h,st__macd,0.9366,-0.4816,3.1668,1.4183,439,cost_killed
BTC,1h,st__bbrk,0.5536,-0.6278,3.1668,1.1815,476,cost_killed
BTC,1h,st__donch,0.3048,-0.5652,3.1668,0.87,366,cost_killed
BTC,1h,st__stoch,-0.0205,-0.2203,3.1668,0.1998,76,signal_wrong
BTC,1h,st__cci,0.4666,-0.7066,3.1668,1.1732,536,cost_killed
BTC,1h,st__wpr,-0.0089,-0.6418,3.1668,0.633,339,signal_wrong
BTC,1h,st__kelt,0.886,-0.2314,3.1668,1.1174,299,cost_killed
BTC,1h,adxhi__rsi2,0.0233,-0.5198,3.1668,0.543,252,cost_killed
BTC,1h,adxhi__rsipb,-0.1582,-0.6538,3.1668,0.4956,296,signal_wrong
BTC,1h,adxhi__macd,-0.0868,-0.6049,3.1668,0.5181,279,signal_wrong
BTC,1h,adxhi__bbrk,0.7619,-0.2556,3.1668,1.0174,287,cost_killed
BTC,1h,adxhi__donch,0.1037,-0.4959,3.1668,0.5996,261,cost_killed
BTC,1h,adxhi__stoch,-0.0711,-0.1663,3.1668,0.0952,36,signal_wrong
BTC,1h,adxhi__cci,-0.1683,-0.7102,3.1668,0.5418,351,signal_wrong
BTC,1h,adxhi__wpr,-0.2044,-0.5675,3.1668,0.3631,203,signal_wrong
BTC,1h,adxhi__kelt,0.7679,-0.0784,3.1668,0.8463,217,cost_killed
BTC,1h,adxlo__rsi2,-0.0374,-0.649,3.1668,0.6116,336,signal_wrong
BTC,1h,adxlo__rsipb,-0.0403,-0.603,3.1668,0.5627,294,signal_wrong
BTC,1h,adxlo__macd,-0.0546,-0.7015,3.1668,0.6468,384,signal_wrong
BTC,1h,adxlo__bbrk,-0.0703,-0.5953,3.1668,0.525,277,signal_wrong
BTC,1h,adxlo__donch,0.0326,-0.4503,3.1668,0.4829,210,cost_killed
BTC,1h,adxlo__stoch,0.005,-0.2048,3.1668,0.2098,78,cost_killed
BTC,1h,adxlo__cci,0.3596,-0.6088,3.1668,0.9684,415,cost_killed
BTC,1h,adxlo__wpr,-0.0347,-0.5983,3.1668,0.5636,292,signal_wrong
BTC,1h,adxlo__kelt,-0.0174,-0.3001,3.1668,0.2827,113,signal_wrong
BTC,1h,cloud__rsi2,0.0901,-0.5611,3.1668,0.6511,303,cost_killed
BTC,1h,cloud__rsipb,0.1086,-0.0934,3.1668,0.202,67,cost_killed
BTC,1h,cloud__macd,1.4517,-0.3837,3.1668,1.8354,460,cost_killed
BTC,1h,cloud__bbrk,1.0595,-0.4807,3.1668,1.5402,459,cost_killed
BTC,1h,cloud__donch,0.3956,-0.5486,3.1668,0.9443,376,cost_killed
BTC,1h,cloud__stoch,0.0364,-0.1473,3.1668,0.1837,65,cost_killed
BTC,1h,cloud__cci,1.5949,-0.4762,3.1668,2.0711,533,cost_killed
BTC,1h,cloud__wpr,0.0377,-0.5537,3.1668,0.5914,281,cost_killed
BTC,1h,cloud__kelt,0.9298,-0.1945,3.1668,1.1243,291,cost_killed
BTC,1h,connors_rsi2_deep,0.0524,-0.562,3.1668,0.6144,292,cost_killed
BTC,1h,gc_volume,0.0676,0.0114,3.1668,0.0562,18,ok
BTC,1h,elder_impulse,1.3879,-0.9946,3.1668,2.3825,2029,cost_killed
BTC,1h,bb_rsi_meanrev,0.3837,-0.1195,3.1668,0.5032,151,cost_killed
ETH,1h,sma200__rsi2,0.0275,-0.6418,1.8758,0.6693,351,cost_killed
ETH,1h,sma200__rsipb,-0.0106,-0.5216,1.8758,0.5109,242,signal_wrong
ETH,1h,sma200__macd,0.8738,-0.5848,1.8758,1.4586,502,cost_killed
ETH,1h,sma200__bbrk,1.9929,-0.1491,1.8758,2.1421,419,cost_killed
ETH,1h,sma200__donch,0.2155,-0.5712,1.8758,0.7867,347,cost_killed
ETH,1h,sma200__stoch,-0.1417,-0.3087,1.8758,0.1669,72,signal_wrong
ETH,1h,sma200__cci,3.8757,0.1271,1.8758,3.7486,488,ok
ETH,1h,sma200__wpr,-0.0868,-0.6495,1.8758,0.5627,319,signal_wrong
ETH,1h,sma200__kelt,1.0357,-0.122,1.8758,1.1577,280,cost_killed
ETH,1h,gc__rsi2,0.0734,-0.6347,1.8758,0.7081,359,cost_killed
ETH,1h,gc__rsipb,0.0047,-0.6315,1.8758,0.6362,334,cost_killed
ETH,1h,gc__macd,0.3012,-0.6797,1.8758,0.9809,467,cost_killed
ETH,1h,gc__bbrk,1.9602,0.2473,1.8758,1.7129,288,ok
ETH,1h,gc__donch,0.4858,-0.2553,1.8758,0.7411,230,cost_killed
ETH,1h,gc__stoch,-0.1054,-0.2815,1.8758,0.1761,73,signal_wrong
ETH,1h,gc__cci,2.6623,0.1886,1.8758,2.4736,375,ok
ETH,1h,gc__wpr,-0.0593,-0.6475,1.8758,0.5881,327,signal_wrong
ETH,1h,gc__kelt,1.113,0.1908,1.8758,0.9222,191,ok
ETH,1h,ema__rsi2,-0.096,-0.7721,1.8758,0.6761,459,signal_wrong
ETH,1h,ema__rsipb,0.3388,-0.1567,1.8758,0.4955,154,cost_killed
ETH,1h,ema__macd,1.5152,-0.1864,1.8758,1.7016,376,cost_killed
ETH,1h,ema__bbrk,2.6535,-0.0733,1.8758,2.7268,457,cost_killed
ETH,1h,ema__donch,1.1755,-0.2774,1.8758,1.4529,367,cost_killed
ETH,1h,ema__stoch,-0.0434,-0.1516,1.8758,0.1082,40,signal_wrong
ETH,1h,ema__cci,4.2356,0.0765,1.8758,4.1591,527,ok
ETH,1h,ema__wpr,0.4677,-0.3533,1.8758,0.821,273,cost_killed
ETH,1h,ema__kelt,1.0051,-0.1782,1.8758,1.1833,297,cost_killed
ETH,1h,st__rsi2,-0.0247,-0.7309,1.8758,0.7063,429,signal_wrong
ETH,1h,st__rsipb,0.4955,-0.1022,1.8758,0.5977,170,cost_killed
ETH,1h,st__macd,0.2653,-0.6017,1.8758,0.867,385,cost_killed
ETH,1h,st__bbrk,2.6808,-0.0291,1.8758,2.7099,444,cost_killed
ETH,1h,st__donch,0.7939,-0.3933,1.8758,1.1872,361,cost_killed
ETH,1h,st__stoch,-0.0389,-0.19,1.8758,0.1512,57,signal_wrong
ETH,1h,st__cci,3.7909,0.1828,1.8758,3.6081,466,ok
ETH,1h,st__wpr,0.3114,-0.4814,1.8758,0.7928,309,cost_killed
ETH,1h,st__kelt,1.1026,-0.1484,1.8758,1.2511,301,cost_killed
ETH,1h,adxhi__rsi2,0.0534,-0.5203,1.8758,0.5736,262,cost_killed
ETH,1h,adxhi__rsipb,0.5715,-0.4023,1.8758,0.9737,322,cost_killed
ETH,1h,adxhi__macd,0.9319,-0.2198,1.8758,1.1517,302,cost_killed
ETH,1h,adxhi__bbrk,1.5812,0.0808,1.8758,1.5004,290,ok
ETH,1h,adxhi__donch,0.4887,-0.3222,1.8758,0.8108,262,cost_killed
ETH,1h,adxhi__stoch,-0.0617,-0.1655,1.8758,0.1038,39,signal_wrong
ETH,1h,adxhi__cci,1.0993,-0.2204,1.8758,1.3197,330,cost_killed
ETH,1h,adxhi__wpr,-0.2956,-0.6239,1.8758,0.3283,209,signal_wrong
ETH,1h,adxhi__kelt,1.4065,0.2357,1.8758,1.1708,222,ok
ETH,1h,adxlo__rsi2,-0.0707,-0.6358,1.8758,0.5652,312,signal_wrong
ETH,1h,adxlo__rsipb,-0.2807,-0.716,1.8758,0.4353,310,signal_wrong
ETH,1h,adxlo__macd,-0.2267,-0.7423,1.8758,0.5156,366,signal_wrong
ETH,1h,adxlo__bbrk,-0.0894,-0.5543,1.8758,0.4648,238,signal_wrong
ETH,1h,adxlo__donch,-0.1231,-0.5161,1.8758,0.393,198,signal_wrong
ETH,1h,adxlo__stoch,0.0037,-0.1988,1.8758,0.2024,75,cost_killed
ETH,1h,adxlo__cci,0.2087,-0.597,1.8758,0.8057,366,cost_killed
ETH,1h,adxlo__wpr,0.0041,-0.5759,1.8758,0.58,287,cost_killed
ETH,1h,adxlo__kelt,-0.0459,-0.2762,1.8758,0.2303,92,signal_wrong
ETH,1h,cloud__rsi2,-0.1247,-0.639,1.8758,0.5143,295,signal_wrong
ETH,1h,cloud__rsipb,0.2282,0.0228,1.8758,0.2055,61,ok
ETH,1h,cloud__macd,1.1687,-0.4107,1.8758,1.5794,434,cost_killed
ETH,1h,cloud__bbrk,1.8601,-0.2811,1.8758,2.1412,460,cost_killed
ETH,1h,cloud__donch,0.5325,-0.5191,1.8758,1.0516,386,cost_killed
ETH,1h,cloud__stoch,-0.0583,-0.1944,1.8758,0.1361,52,signal_wrong
ETH,1h,cloud__cci,4.0185,0.0993,1.8758,3.9191,506,ok
ETH,1h,cloud__wpr,0.1302,-0.4791,1.8758,0.6093,258,cost_killed
ETH,1h,cloud__kelt,0.8945,-0.2305,1.8758,1.125,300,cost_killed
ETH,1h,connors_rsi2_deep,-0.0024,-0.5811,1.8758,0.5787,289,signal_wrong
ETH,1h,gc_volume,0.2399,0.2142,1.8758,0.0257,7,ok
ETH,1h,elder_impulse,3.7658,-0.9865,1.8758,4.7524,1955,cost_killed
ETH,1h,bb_rsi_meanrev,0.1653,-0.278,1.8758,0.4433,160,cost_killed
SOL,1h,sma200__rsi2,0.3573,-0.3453,3.1769,0.7027,243,cost_killed
SOL,1h,sma200__rsipb,0.4514,-0.0915,3.1769,0.5428,156,cost_killed
SOL,1h,sma200__macd,0.5499,-0.4177,3.1769,0.9675,326,cost_killed
SOL,1h,sma200__bbrk,1.1976,-0.0049,3.1769,1.2025,264,cost_killed
SOL,1h,sma200__donch,1.5491,0.309,3.1769,1.2401,222,ok
SOL,1h,sma200__stoch,0.2617,0.0257,3.1769,0.236,69,ok
SOL,1h,sma200__cci,1.8466,0.0165,3.1769,1.8301,343,ok
SOL,1h,sma200__wpr,0.5611,-0.1936,3.1769,0.7547,220,cost_killed
SOL,1h,sma200__kelt,1.0629,0.1835,3.1769,0.8794,185,ok
SOL,1h,gc__rsi2,0.2207,-0.4253,3.1769,0.646,251,cost_killed
SOL,1h,gc__rsipb,0.4771,-0.2115,3.1769,0.6886,209,cost_killed
SOL,1h,gc__macd,0.4285,-0.4284,3.1769,0.8569,305,cost_killed
SOL,1h,gc__bbrk,1.0957,0.1991,3.1769,0.8966,186,ok
SOL,1h,gc__donch,1.6142,0.6865,3.1769,0.9277,146,ok
SOL,1h,gc__stoch,0.5064,0.1956,3.1769,0.3109,77,ok
SOL,1h,gc__cci,1.7331,0.2005,3.1769,1.5326,274,ok
SOL,1h,gc__wpr,0.3388,-0.3449,3.1769,0.6838,238,cost_killed
SOL,1h,gc__kelt,0.871,0.289,3.1769,0.582,124,ok
SOL,1h,ema__rsi2,0.8295,-0.2996,3.1769,1.1291,320,cost_killed
SOL,1h,ema__rsipb,0.2984,-0.0667,3.1769,0.365,110,cost_killed
SOL,1h,ema__macd,0.6046,-0.3117,3.1769,0.9164,282,cost_killed
SOL,1h,ema__bbrk,0.9821,-0.1748,3.1769,1.1569,292,cost_killed
SOL,1h,ema__donch,0.4163,-0.3432,3.1769,0.7595,256,cost_killed
SOL,1h,ema__stoch,0.0028,-0.1343,3.1769,0.1372,49,cost_killed
SOL,1h,ema__cci,1.0216,-0.3401,3.1769,1.3617,373,cost_killed
SOL,1h,ema__wpr,0.39,-0.2235,3.1769,0.6135,194,cost_killed
SOL,1h,ema__kelt,0.7329,-0.0609,3.1769,0.7938,204,cost_killed
SOL,1h,st__rsi2,0.9712,-0.2292,3.1769,1.2004,313,cost_killed
SOL,1h,st__rsipb,0.5153,0.0103,3.1769,0.5051,135,ok
SOL,1h,st__macd,0.2194,-0.4706,3.1769,0.69,278,cost_killed
SOL,1h,st__bbrk,0.7194,-0.2885,3.1769,1.0079,294,cost_killed
SOL,1h,st__donch,0.2943,-0.3852,3.1769,0.6795,248,cost_killed
SOL,1h,st__stoch,0.1898,-0.0327,3.1769,0.2226,69,cost_killed
SOL,1h,st__cci,0.4242,-0.4884,3.1769,0.9126,341,cost_killed
SOL,1h,st__wpr,0.5215,-0.221,3.1769,0.7425,223,cost_killed
SOL,1h,st__kelt,0.8243,-0.0172,3.1769,0.8416,206,cost_killed
SOL,1h,adxhi__rsi2,0.218,-0.2686,3.1769,0.4867,170,cost_killed
SOL,1h,adxhi__rsipb,0.4335,-0.2684,3.1769,0.7019,224,cost_killed
SOL,1h,adxhi__macd,-0.1969,-0.5914,3.1769,0.3945,225,signal_wrong
SOL,1h,adxhi__bbrk,0.0183,-0.4245,3.1769,0.4428,190,cost_killed
SOL,1h,adxhi__donch,0.1041,-0.3571,3.1769,0.4611,180,cost_killed
SOL,1h,adxhi__stoch,-0.0564,-0.1657,3.1769,0.1093,41,signal_wrong
SOL,1h,adxhi__cci,-0.1504,-0.5842,3.1769,0.4339,238,signal_wrong
SOL,1h,adxhi__wpr,0.287,-0.1573,3.1769,0.4443,141,cost_killed
SOL,1h,adxhi__kelt,0.0887,-0.3206,3.1769,0.4093,157,cost_killed
SOL,1h,adxlo__rsi2,0.3111,-0.3204,3.1769,0.6315,219,cost_killed
SOL,1h,adxlo__rsipb,0.3788,-0.3068,3.1769,0.6856,229,cost_killed
SOL,1h,adxlo__macd,0.4476,-0.2452,3.1769,0.6928,217,cost_killed
SOL,1h,adxlo__bbrk,0.4579,-0.0619,3.1769,0.5198,147,cost_killed
SOL,1h,adxlo__donch,0.4438,-0.0847,3.1769,0.5285,152,cost_killed
SOL,1h,adxlo__stoch,0.4536,0.1925,3.1769,0.261,66,ok
SOL,1h,adxlo__cci,0.2471,-0.442,3.1769,0.6892,268,cost_killed
SOL,1h,adxlo__wpr,0.2253,-0.3398,3.1769,0.5651,206,cost_killed
SOL,1h,adxlo__kelt,0.0703,-0.1166,3.1769,0.1869,64,cost_killed
SOL,1h,cloud__rsi2,0.2595,-0.3452,3.1769,0.6047,218,cost_killed
SOL,1h,cloud__rsipb,0.1676,-0.0219,3.1769,0.1896,59,cost_killed
SOL,1h,cloud__macd,0.41,-0.4457,3.1769,0.8557,311,cost_killed
SOL,1h,cloud__bbrk,0.5494,-0.3354,3.1769,0.8848,282,cost_killed
SOL,1h,cloud__donch,0.6962,-0.2156,3.1769,0.9118,257,cost_killed
SOL,1h,cloud__stoch,0.3402,0.1328,3.1769,0.2074,56,ok
SOL,1h,cloud__cci,0.6641,-0.4163,3.1769,1.0804,349,cost_killed
SOL,1h,cloud__wpr,0.5716,-0.109,3.1769,0.6806,189,cost_killed
SOL,1h,cloud__kelt,0.4226,-0.236,3.1769,0.6585,207,cost_killed
SOL,1h,connors_rsi2_deep,0.7286,-0.0456,3.1769,0.7741,198,cost_killed
SOL,1h,gc_volume,-0.028,-0.0567,3.1769,0.0287,10,signal_wrong
SOL,1h,elder_impulse,1.4302,-0.9484,3.1769,2.3786,1283,cost_killed
SOL,1h,bb_rsi_meanrev,0.4283,0.1135,3.1769,0.3149,83,ok
SUI,1h,sma200__rsi2,-0.1264,-0.3312,-0.7599,0.2048,89,signal_wrong
SUI,1h,sma200__rsipb,-0.1196,-0.257,-0.7599,0.1374,57,signal_wrong
SUI,1h,sma200__macd,-0.0362,-0.3621,-0.7599,0.3259,138,signal_wrong
SUI,1h,sma200__bbrk,0.0751,-0.2444,-0.7599,0.3196,118,cost_killed
SUI,1h,sma200__donch,0.1457,-0.1528,-0.7599,0.2984,101,cost_killed
SUI,1h,sma200__stoch,0.0605,-0.028,-0.7599,0.0885,29,cost_killed
SUI,1h,sma200__cci,-0.1182,-0.4354,-0.7599,0.3172,149,signal_wrong
SUI,1h,sma200__wpr,-0.2462,-0.4385,-0.7599,0.1922,98,signal_wrong
SUI,1h,sma200__kelt,0.0401,-0.1881,-0.7599,0.2282,83,cost_killed
SUI,1h,gc__rsi2,-0.1229,-0.3204,-0.7599,0.1975,85,signal_wrong
SUI,1h,gc__rsipb,-0.0517,-0.2796,-0.7599,0.2279,92,signal_wrong
SUI,1h,gc__macd,0.0317,-0.2857,-0.7599,0.3174,123,cost_killed
SUI,1h,gc__bbrk,0.0589,-0.1635,-0.7599,0.2224,79,cost_killed
SUI,1h,gc__donch,0.1901,-0.0047,-0.7599,0.1948,60,cost_killed
SUI,1h,gc__stoch,0.1024,0.0044,-0.7599,0.098,31,ok
SUI,1h,gc__cci,-0.0866,-0.358,-0.7599,0.2714,118,signal_wrong
SUI,1h,gc__wpr,-0.2063,-0.4052,-0.7599,0.1989,96,signal_wrong
SUI,1h,gc__kelt,0.2865,0.1188,-0.7599,0.1677,47,ok
SUI,1h,ema__rsi2,-0.0273,-0.4002,-0.7599,0.3729,161,signal_wrong
SUI,1h,ema__rsipb,0.4734,0.2269,-0.7599,0.2464,61,ok
SUI,1h,ema__macd,0.0634,-0.2845,-0.7599,0.3479,132,cost_killed
SUI,1h,ema__bbrk,0.294,-0.1484,-0.7599,0.4424,140,cost_killed
SUI,1h,ema__donch,0.4541,0.031,-0.7599,0.4231,115,ok
SUI,1h,ema__stoch,0.2437,0.1469,-0.7599,0.0968,27,ok
SUI,1h,ema__cci,-0.1913,-0.5441,-0.7599,0.3529,191,signal_wrong
SUI,1h,ema__wpr,-0.1567,-0.3753,-0.7599,0.2186,100,signal_wrong
SUI,1h,ema__kelt,0.2056,-0.0784,-0.7599,0.2841,90,cost_killed
SUI,1h,st__rsi2,0.0376,-0.3562,-0.7599,0.3938,159,cost_killed
SUI,1h,st__rsipb,0.565,0.2461,-0.7599,0.3189,76,ok
SUI,1h,st__macd,-0.2794,-0.5225,-0.7599,0.2431,137,signal_wrong
SUI,1h,st__bbrk,0.0913,-0.2905,-0.7599,0.3818,144,cost_killed
SUI,1h,st__donch,0.2536,-0.1085,-0.7599,0.3621,114,cost_killed
SUI,1h,st__stoch,0.0585,-0.0613,-0.7599,0.1198,40,cost_killed
SUI,1h,st__cci,-0.2668,-0.5716,-0.7599,0.3048,179,signal_wrong
SUI,1h,st__wpr,0.0362,-0.2985,-0.7599,0.3347,130,cost_killed
SUI,1h,st__kelt,0.1866,-0.0984,-0.7599,0.285,92,cost_killed
SUI,1h,adxhi__rsi2,0.0635,-0.2145,-0.7599,0.278,101,cost_killed
SUI,1h,adxhi__rsipb,-0.0028,-0.329,-0.7599,0.3262,132,signal_wrong
SUI,1h,adxhi__macd,-0.4195,-0.5765,-0.7599,0.1571,105,signal_wrong
SUI,1h,adxhi__bbrk,0.0958,-0.1458,-0.7599,0.2415,83,cost_killed
SUI,1h,adxhi__donch,0.1642,-0.0817,-0.7599,0.2458,79,cost_killed
SUI,1h,adxhi__stoch,0.1198,0.0233,-0.7599,0.0965,30,ok
SUI,1h,adxhi__cci,-0.0221,-0.3077,-0.7599,0.2856,115,signal_wrong
SUI,1h,adxhi__wpr,0.1197,-0.135,-0.7599,0.2547,86,cost_killed
SUI,1h,adxhi__kelt,0.2087,-0.0203,-0.7599,0.2289,70,cost_killed
SUI,1h,adxlo__rsi2,0.1108,-0.2015,-0.7599,0.3123,110,cost_killed
SUI,1h,adxlo__rsipb,0.2765,-0.1027,-0.7599,0.3792,118,cost_killed
